,app_id,developer,publisher,description,interface_languages,full_audio_languages,subtitles_languages,english
2357,657200,HFM Games,HFM Games,"There are many different levels where you can play with spinners, plunge into the subtleties of handling weapons, milk a cow, take part in a Mexican duel with your friends, have a good time fishing, play chess or simply chat in an anonymous club.",['English'],[],[],"(12,339)"
2358,1636030,Smilegate Entertainment,Smilegate Entertainment,"Fierce military arcade shooter in VR for single-player and co-op multiplayer. Drop into a variety of indoor and outdoor battle scenes with 63 missions, 39 different weapons, and 17 types of enemies as you lead an elite fireteam into immersive 360° combat.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Portuguese - Brazil']","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Portuguese - Brazil']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Portuguese - Brazil']",(77)
2359,1409160,Dry Licorice,Dry Licorice,"Plasma is an engineering sandbox. Unleash your creativity with fun and intuitive robotics, physics, and visual programming tools.",['English'],[],[],(199)
2360,3920,Firaxis Games,2K,"Sail the Caribbean, marauding all on the high seas or ally your ship and crew as a privateer in search of riches - the life you choose is up to you. Face dogged enemies, raid unsuspecting villages, woo fair maidens, avoid capture or dig for buried treasure. Discover what it takes to become one of the most famous pirates in history!",['English'],[],[],"(4,500)"
2361,1022980,Blue Bottle Games,Modern Wolf,"Ostranauts is a hardcore noir space-sim. Manage life aboard your ship, and beware the cost of every decision you make. Scavenge and explore the boneyard. Create, build, and customise your ship. Hire a crew to help but remember, nothing is more certain than death and taxes.",['English'],[],[],(732)
2362,973810,Typhoon,505 Games,"&quot;WELCOME TO THE PIONEER PROGRAM! As the newest recruit of Kindred Aerospace - The 4th best interstellar space exploration company - Your job is to determine if the planet ARY-26 planet is fit for humans. You may be short on equipment and experience, but you'll figure it out. Good luck!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']","['English', 'French']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']","(2,328)"
2363,699330,Curious Panda Games,Humble Games,"Command, endure, and prosper in The Iron Oath, a turn-based tactical RPG where the fate of your mercenary company rests on your decisions. Lead your band as they age, retire, and die. Build your outfit’s renown across decades in the ever-changing medieval fantasy realm of Caelum.",['English'],['English'],['English'],(409)
2364,2094600,EFNSOFT,EFNSOFT,"Nowhere: Mysterious Artifacts is a Multiplayer Survival Horror game for up to 4 players. Set in the Middle of the Unknown, you can craft, build, explore and discover secrets in the exciting first chapter from EFNSOFT.",['English'],['English'],[],(31)
2365,522470,Blue Brain Games,Blue Brain Games,"Enter The House of Da Vinci, a new must-try 3D puzzle adventure game. Solve mechanical puzzles, discover hidden objects, escape from rooms and dive into the authentic atmosphere of the Renaissance. Use all your wits to find out what's behind your master's disappearance.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Polish', 'Russian', 'Turkish', 'Simplified Chinese', 'Czech', 'Slovak']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Polish', 'Russian', 'Turkish', 'Simplified Chinese', 'Czech', 'Slovak']","(2,120)"
2366,896520,Puppet Combo,Puppet Combo,Can you escape the home of a cannibal serial killer? It's only a matter of time until you're dinner!,"['English', 'French', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal', 'Russian', 'Spanish - Latin America']",[],[],(509)
2367,6000,LucasArts,LucasArts,"You are the leader of an elite squad of Republic Commandos, your mission is to infiltrate, dominate, and ultimately, annihilate the enemy. Your squad will follow your orders and your lead, working together as a team - instinctively, intelligently, instantly. You are their leader. They are your weapon.","['English', 'French', 'German', 'Spanish - Spain']","['English', 'French', 'German']","['English', 'French', 'German', 'Italian', 'Spanish - Spain']","(9,640)"
2368,603960,Team D-13,Team D-13,"Star of Providence is a top down action shooter with procedurally generated elements. Explore a large, abandoned facility in search of incredible power, fighting dangerous foes and gaining new weapons and upgrades as you progress.","['English', 'German']",[],[],"(1,451)"
2369,323850,Those Awesome Guys,Those Awesome Guys,"Move or Die is an absurdly fast-paced, 4-player local and online party game where the mechanics change every 20 seconds. The very definition of a perfect friendship-ruining game.","['English', 'French', 'German', 'Polish', 'Portuguese - Brazil', 'Italian', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Dutch', 'Hungarian', 'Korean', 'Spanish - Latin America', 'Ukrainian', 'Turkish']","['English', 'Japanese']",[],"(4,528)"
2370,105450,Ensemble Studios,Xbox Game Studios,Microsoft Studios brings you three epic Age of Empires III games in one monumental collection for the first time.,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",[],"(13,462)"
2371,1954420,"Formirai Co., Ltd.","Formirai Co., Ltd. ","Riichi City is a competitive urban-style Anime mahjong game, featuring beginner-friendly mahjong tutorials, Ranked Matches and tournaments crowded with masters! Spice up the experience with our ACG characters voiced by famous CVs, and attractive items and decorations! Set off for Riichi City now!","['English', 'Japanese', 'Traditional Chinese', 'Simplified Chinese']",['Japanese'],"['English', 'Japanese', 'Traditional Chinese', 'Simplified Chinese']",(227)
2372,234080,"MercurySteam, Climax Studios",KONAMI,"Castlevania: Lords of Shadow – Ultimate Edition is the complete edition of Castlevania: Lords of Shadow, a dark and vivid new re-imagining of the Castlevania mythology. It is the end of days and ungodly powers isolate the Earth.","['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil']",['English'],[],"(3,297)"
2373,212630,"Ubisoft Paris, Red Storm Entertainment",Ubisoft,Join an elite team of special-ops soldiers in the globe’s most deadly warzones to hunt down the highest value targets.,"['English', 'Danish', 'Dutch', 'French', 'German', 'Italian', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Spanish - Spain', 'Swedish']","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",[],"(2,203)"
2374,242860,"M2H, Blackmill Games",M2H,Merciless trench warfare immerses you and your squad in intense battles of attack and defense. Verdun is the first multiplayer FPS set in an authentic World War One setting offering a rarely seen battlefield experience.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Portugal', 'Russian', 'Polish', 'Portuguese - Brazil', 'Turkish', 'Simplified Chinese', 'Japanese']",[],[],"(21,893)"
2375,40980,FireFly Studios,FireFly Studios,"Catapult werewolves over castle walls, incinerate troops with dragon fire and command the Knights of the Round Table! This remaster of the mythical ‘castle sim’ features Steam multiplayer, Workshop support, new maps, achievements and DLC campaigns.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese']",(920)
2376,388410,"Gunfire Games, Vigil Games, THQ Nordic",THQ Nordic,"The ultimate DARKSIDERS II experience! 1080p native resolution. Reworked and tuned game balancing and loot distribution. Improved Graphic Render Engine for even higher visual quality, lighting and shadows. Improved and reworked level, character and environment graphics.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Polish', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Polish', 'Russian']","(5,179)"
2377,807120,Unfrozen,Daedalic Entertainment,Iratus: Lord of the Dead is a turn-based tactical roguelike RPG set in a dark fantasy universe. Lead an army of undead to help an angry necromancer in his quest to reach the surface world and bring death to the mortal realms!,"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Turkish', 'Hungarian']","['English', 'Russian', 'French', 'German', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']","['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Turkish', 'Hungarian']","(2,775)"
2378,981430,"Mixed Realms Pte Ltd, Swag Soft Holdings Pte Ltd",Mixed Realms Pte Ltd,"An epic deckbuilding RPG inspired by old-school classics like Ultima and D&amp;D, using modern gaming concepts like roguelite elements and turnbased strategic combat. Lead and nurture parties of heroes. Forge bonds and discover new skills among them. Guide them to unravel the curses laid upon the lands.","['English', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'French', 'German', 'Japanese', 'Portuguese - Brazil', 'Polish', 'Korean', 'Italian']",['English'],"['English', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'French', 'German', 'Japanese', 'Portuguese - Brazil', 'Polish', 'Korean', 'Italian']","(1,887)"
2379,1606340,Illwinter Game Design,Illwinter Game Design,"Conquest of Elysium 5 is a quick turn based fantasy strategy game with a touch of rogue-like. The game is full of depth, details and monsters. There are also a huge number of factions, each with its own unique gameplay and magic rituals.",['English'],[],[],(600)
2380,1970460,Anneka Tran,Anneka Tran,"Discover, collect and organise to create your own unique garden in this relaxing idle / creative sandbox!",['English'],[],[],(532)
2381,2161440,GY Games,bilibili,"Every voyage is a journey of &quot;Sailing &amp; Beyond&quot; in Sailing Era! Navigate your fleet and sail for fun; run a business; have a romantic encounter in the tavern; capture pirates amid intense battle; explore inland for treasure... Experience foreign culture, make novel discoveries, and sail away!","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",[],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",(259)
2382,625960,Ink Stains Games,HypeTrain Digital,"Stoneshard is a challenging turn-based RPG set in an open world. Experience the unforgiving life of a medieval mercenary: travel across the war-torn kingdom, fulfill contracts, fight, mend your wounds and develop your character without any restrictions.","['English', 'Russian', 'German', 'Simplified Chinese', 'Polish', 'Italian', 'Spanish - Latin America', 'Turkish', 'Portuguese - Brazil', 'Japanese', 'French', 'Korean']",[],"['English', 'Russian', 'German', 'Simplified Chinese', 'Polish', 'Italian', 'Spanish - Latin America', 'Turkish', 'Portuguese - Brazil', 'Japanese', 'French', 'Korean']","(8,239)"
2383,2067920,Huard Ouadi, iolaCorp Studio,"Walk upon a new world and slay foes endangering it. Rogue : Genesia is an action rogue-lite game, where you fight relentless hordes consisting of hundreds and thousands of monsters, carve your path through their ranks, defeat the boss and save one of the many worlds.","['English', 'French', 'Simplified Chinese', 'German', 'Korean', 'Portuguese - Brazil', 'Japanese']",[],[],"(2,272)"
2384,212070,Star Gem Inc.,Gaijin Distribution KFT,"Star Conflict is an action-packed, massively multiplayer space simulation game that puts players in the role of elite pilots engaging in a widespread interplanetary skirmish. The whole world for PVP and PVE!","['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Portuguese - Portugal', 'Polish', 'Hungarian', 'Czech', 'Ukrainian', 'Simplified Chinese']","['English', 'Russian']",[],"(5,906)"
2385,1147330,Stage 2 Studios,Serenity Forge,"During an expedition to the Moon, two astronauts find themselves in a familiar town back on Earth. They soon discover the town is the beginning of a strange and mysterious journey...","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Ukrainian']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Ukrainian']",(59)
2386,1157390,NeocoreGames,NeocoreGames,"A unique hybrid between turn-based tactical games and traditional, character-centric RPGs. Knight's Tale is a modern retelling of a classic Arthurian mythology story filtered through the dark fantasy tropes, a twist on the traditional tales of chivalry.","['English', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","(2,528)"
2387,app,Failed,None,"The DARK SOULS™ III Deluxe Edition includes the full game &amp; the Season Pass. Expand your experience with the Season Pass featuring new maps, bosses, enemies and additional weapon and armor sets.","Found code block, failed to parse within code block",[],[],0
2388,298630,Mouldy Toof Studios,Team17,The Escapists provides players the opportunity of experiencing a light-hearted insight into everyday prison life with the main objective being that of escaping!,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian']",[],"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian']","(10,146)"
2389,348550,Arc System Works,Arc System Works,"Ultimate battle action, and the epitome of the GUILTY GEAR XX series now on Steam! Bonus soundtracks included!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal']",['Japanese'],"['English', 'Japanese', 'Korean']","(4,490)"
2390,1967510,Afterburn,Afterburn,A relaxing puzzle game about fixing train connections and travelling the world!,"['English', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Spanish - Spain']",[],[],(382)
2391,1345890,KeokeN Interactive,Frontier Foundry,"Deliver Us Mars is an atmospheric sci-fi adventure taking you on a suspense-fuelled, high-stakes mission to recover the ARK colony ships stolen by the mysterious Outward.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Polish']","['English', 'French', 'German', 'Japanese', 'Russian', 'Simplified Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Polish']",(784)
2392,868520,"GRASSHOPPER MANUFACTURE INC., Engine Software BV","NIS America, Inc.","Sneak into a world of underground assassins as Harman Smith, a man who manifests 7 deadly personalities, the killer7. Take control of this distinct murderers' row as they hunt down the sinister Kun Lan to thwart his plan of world dominance.","['English', 'French', 'German', 'Japanese']",['English'],"['English', 'French', 'German', 'Japanese']","(2,030)"
2393,1134710,Weird and Wry,Weird and Wry,Design and run your own railroads for the real world. Solve global transportation dilemmas. Unleash your inner railway engineer and transit policy manager.,['English'],[],[],(825)
2394,1010750,"Nightdive Studios, Monolith Productions",Atari,"Battle an army of sycophantic cultists, zombies, gargoyles, hellhounds, and an insatiable host of horrors in your quest to defeat the evil Tchernobog. Squirm through 42 loathesome levels filled with more atmosphere than a Lovecraftian mausoleum.",['English'],['English'],[],"(4,484)"
2395,301650,Big Boat Interactive,Rebellion,"One of the greatest sci-fi strategy games of all time returns with remastered visuals, online multiplayer and near unlimited mod content from Steam Workshop. Experience thrilling first person action and acclaimed RTS in this explosive alternate vision of the 1960s space race.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']",[],(739)
2396,821880,Glitch Pitch,PLAYISM,Idol Manager is a business sim about conquering the entertainment industry using any means you deem necessary.,"['English', 'Japanese', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil']",[],"['English', 'Japanese', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil']","(1,255)"
2397,2150660,Ankake Spa,XSEED Games,"Delve back into the world of Touhou in this bullet hell action-RPG adventure! The boundary between Gensokyo and the outside world has been breached, and it falls to Reimu Hakurei and Marisa Kirisame to discover why. Level up skills, forge new equipment, and explore Gensokyo to uncover the truth!","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",[],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",(42)
2398,994730,Azure Flame Studio,CE-Asia,"Banner of the Maid is a mix of turn-based strategy and JRPG. Set in an alternate French Revolution with fantasy elements, as the young officer Pauline Bonaparte you will have to lead your troops to battle and play a role in the political vortex of Paris.","['English', 'Simplified Chinese', 'Traditional Chinese']",['Simplified Chinese'],"['English', 'Simplified Chinese', 'Traditional Chinese']",(473)
2399,293780,Powerhoof,Powerhoof,Crawl is the local multiplayer dungeon crawler where your friends control the monsters! Battle through dungeons and power up your hero - if a friend kills you they take your place and it’s their turn to crawl. It's a race to gain enough XP and loot to take on the hulking final boss!,['English'],['English'],['English'],"(4,608)"
2400,1782330,Incuvo,Incuvo,"Green Hell VR is an Open World Survival game set in the Amazon rainforest, based on the successful PC title Green Hell. You are left alone in the jungle with no food or equipment. To survive, you must learn real-life survival techniques, and crafting weapons can be a matter of life and death","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal']",(581)
2401,19800,Gearbox Software,Ubisoft,"With its unprecedented combination of authenticity, compelling story and squad-based action, the Brothers in Arms franchise has established itself as a benchmark for military action games, receiving the highest average review scores of any console WWII game to date (www.gamerankings.com).","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",[],[],(416)
2402,1264280,Beetlewing,Beetlewing,Weave isolated planets into a vast trade empire. Hatch plans. Research game-breaking technologies. Still be done in time for lunch. Enjoy the endless possibilities of a space grand strategy game in 60 minutes flat.,"['English', 'French', 'German', 'Polish', 'Spanish - Spain', 'Simplified Chinese']",[],[],"(1,498)"
2403,1306630,ALTARI GAMES,DANGEN Entertainment,"Lost Ruins is a 2D side-scrolling survival action game, where you play as a young girl that has awoken in a strange and foreign place without her memories. Explore a dark and dangerous world, battle hideous monsters, and topple incredible bosses.","['English', 'French', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']",[],"['English', 'French', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']","(1,088)"
2404,1299510,Big Bad Wolf,Nacon,"Play as 3 vampires, wield their powers wisely, and strike the right balance between your human and animal side in a heart-pounding story in which your choices will decide the fate of Boston.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",(67)
2405,990630,Hello Games,Hello Games,"The Last Campfire is an adventure, a story of a lost ember trapped in a puzzling place, searching for meaning and a way home.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']","(2,545)"
2406,2539350,Sugarcane Games,Sugarcane Games,"This is a text-based adventure puzzle game, where you must struggle to survive in a world filled with ghosts and urban legends. While collecting clues, you'll uncover the truth behind the world and find the way out. The game features a wealth of levels, unconventional rules, and a touch of horror.","['English', 'Simplified Chinese']",[],"['English', 'Simplified Chinese']",(2)
2407,1913730,Pixel soft,Level Infinite,"You might be a Dragonborn or a Jellyfish girl, and you just landed on this prehistoric, mythical world. You must use any weapon and be anyone to survive and thrive! Catch and create your unique pets from hundreds of mythical beasts!","['English', 'Japanese', 'Traditional Chinese', 'Korean', 'Thai', 'Indonesian']","['English', 'Japanese', 'Traditional Chinese']","['English', 'Japanese', 'Traditional Chinese', 'Korean', 'Thai', 'Indonesian']","(1,435)"
2408,130,Gearbox Software,Valve,"Made by Gearbox Software and originally released in 2001 as an add-on to Half-Life, Blue Shift is a return to the Black Mesa Research Facility in which you play as Barney Calhoun, the security guard sidekick who helped Gordon out of so many sticky situations.","['English', 'French', 'German']",[],[],"(7,843)"
2409,1356240,Appeal Studios,Microids,"Put your general knowledge to the test in « Who wants to be a millionaire? », the official game!","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",(145)
2410,415200,Playsport Games,SEGA,"Have you got what it takes to become the manager of a high-performance motorsport team? Motorsport Manager is a highly detailed, best-in-class management game for fans of motorsport. You’ll hire the drivers, build the cars and embed yourself in the dynamic world of racing.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Portuguese - Brazil', 'Dutch', 'Hungarian']",[],[],"(5,501)"
2411,1764390,NomnomNami,NomnomNami,select your protagonist and explore a variety of terrible fates!,"['English', 'French', 'German', 'Korean', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Polish', 'Simplified Chinese', 'Swedish', 'Italian', 'Japanese', 'Vietnamese', 'Turkish', 'Spanish - Spain', 'Arabic', 'Dutch', 'Czech', 'Basque', 'Hebrew', 'Thai', 'Hungarian', 'Ukrainian']",[],"['English', 'French', 'German', 'Korean', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Polish', 'Simplified Chinese', 'Swedish', 'Italian', 'Japanese', 'Vietnamese', 'Turkish', 'Spanish - Spain', 'Arabic', 'Dutch', 'Czech', 'Basque', 'Hebrew', 'Thai', 'Hungarian', 'Ukrainian']","(2,473)"
2412,1123770,Passtech Games,Focus Entertainment,"You seek untold riches, eternal life, divine powers - it leads to this accursed temple, a seemingly-infinite labyrinth of bottomless pits, deadly traps, and monsters.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Russian', 'Korean', 'Japanese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Russian', 'Korean', 'Japanese']","(3,470)"
2413,1639790,Slid Studio,Slid Studio,"A norwegian happysad game set in a northern land! Adventure through a beautiful and very varied wilderness. Dive, fly, use ziplines and find different weapons to aid your journey to reach the cold mountains and below. Encounter over 50 unique bosses and enemy types!",['English'],['English'],['English'],"(1,597)"
2414,1731460,Red Games Co.,LEGO® Games,Dream up the ultimate Minifigure brawlers and bash your way through all of your favorite LEGO® themes in the first team action brawler set in the LEGO universe. Play with friends at home or around the world and see how you stack up against the competition.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Polish']",[],[],(160)
2415,1608290,Petit Depotto,PLAYISM,"The Gnosia lie. Pretending to be human, they’ll get in close, trick and deceive, and then eliminate one victim at a time...","['English', 'Simplified Chinese', 'Japanese']",[],"['English', 'Simplified Chinese', 'Japanese']",(367)
2416,320240,Compulsion Games,Gearbox Publishing,"From the independent studio that brought you Contrast, We Happy Few is an action/adventure game set in a drug-fuelled, retrofuturistic city in an alternative 1960s England. Hide, fight and conform your way out of this delusional, Joy-obsessed world.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","(7,577)"
2417,2009780,"Avalon Digital, Cyril Jarnot",Avalon Digital,"The classic board game War and Peace comes alive on your computer. Be Napoleon – or stand against him – in a series of short scenarios that cover the epic battles of the age from 1796 on, or in a multiplayer-only grand campaign that may – or may not – end on the field of Waterloo.","['English', 'French']",[],[],(24)
2418,1695840,Black Flag Studios,Black Flag Studios,"Fear Therapy, is a multiplayer(1-4) and single player psychological horror game.Try to complete the quests and leave the horror house before it is too late! Satan getting angrier every second and nothing holding it back.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Norwegian', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Greek', 'Spanish - Latin America']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Norwegian', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Greek', 'Spanish - Latin America']","(1,157)"
2419,app,Failed,None,"Includes 10 items: Borderlands 2, Borderlands 2 - Captain Scarlett and her Pirate's Booty, Borderlands 2 - Psycho Pack, Borderlands 2: Collector's Edition Pack, Borderlands 2: Creature Slaughterdome, Borderlands 2: Mechromancer Pack, Borderlands 2: Mr. Torgue’s Campaign of Carnage, Borderlands 2: Sir Hammerlock’s Big Game Hunt, Borderland...","Found code block, failed to parse within code block",[],[],0
2420,738520,RedRuins Softworks,HypeTrain Digital,"Survive in outer space! Together with your immortal chicken, discover the truth behind your sudden spaceship crash. Craft tools, pilot vehicles, and even control space stations to survive and explore the wreckage.","['English', 'Russian', 'French', 'German', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America', 'Turkish']","['English', 'Russian']","['English', 'Russian', 'French', 'German', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America', 'Turkish']","(5,054)"
2421,485460,Stoic,Stoic Studio,"Banner Saga 3 is the epic conclusion to a sweeping viking saga six years in the making. This strategic RPG, acclaimed for its strong story and compelling characters has won over 20 awards and been nominated for 4 BAFTA awards.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","(1,312)"
2422,1961950,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",CHAOS;HEAD NOAH is now available on Steam!,"['English', 'Japanese']",['Japanese'],"['English', 'Japanese']",(351)
2423,1237980,DICE,Electronic Arts,The STAR WARS™ Battlefront™ Ultimate Edition includes the STAR WARS™ Battlefront™ Deluxe Edition as well as the STAR WARS™ Battlefront™ Season Pass.,"['English', 'French', 'Italian', 'German', 'Arabic', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese', 'Spanish - Spain']","['English', 'French', 'Italian', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Spanish - Spain']",[],"(1,921)"
2424,1018850,LimboLane,Serenity Forge,"A heartbroken clown, wayward souls, and juicy mechanical lips. As “The Big Event&quot; draws near, help the troubled residents of the Habitat and de-mask the mysterious Doctor Habit... before it's too late.","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",[],"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']","(2,107)"
2425,1170970,Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.,Marbles on Stream is a Marble Racing game for EVERYONE! You can simulate races yourself or stream it on Twitch.tv with your viewers! Many features in game to help interact with your viewers and engage with them in unique ways. 3 ways to play! Download and stream! Download the MoS app on your mobile device! Get on Twitch.,['English'],['English'],[],"(1,059)"
